condition,min_pair_count,rank,flavor_a,flavor_b,pair_key,cooccurrence_count,frequency_a,frequency_b,support,lift
limited_2_5,1,18,ラズベリー,ローズ,ラズベリー||ローズ,1,1,3,0.008264462809917356,40.333333333333336
limited_2_5,1,19,アマゾン,カルダモン,アマゾン||カルダモン,1,1,4,0.008264462809917356,30.25
limited_2_5,1,20,カルダモン,ガムシナモン,カルダモン||ガムシナモン,1,4,1,0.008264462809917356,30.25
limited_2_5,2,1,カルダモンミルク,モヒート,カルダモンミルク||モヒート,3,4,5,0.024793388429752067,18.15
limited_2_5,2,2,カルダモン,チェリー,カルダモン||チェリー,2,4,5,0.01652892561983471,12.1
limited_2_5,2,3,アールグレイ,コニャック,アールグレイ||コニャック,5,11,5,0.04132231404958678,11.0
limited_2_5,2,4,グレープ,グレープミント,グレープ||グレープミント,2,13,2,0.01652892561983471,9.307692307692308
limited_2_5,2,5,グアバ,パッションフルーツ,グアバ||パッションフルーツ,3,8,5,0.024793388429752067,9.075
limited_2_5,2,6,ブルーベリー,ミントクリーム,ブルーベリー||ミントクリーム,2,9,3,0.01652892561983471,8.962962962962964
limited_2_5,2,7,アサイー,ベリー,アサイー||ベリー,2,2,14,0.01652892561983471,8.642857142857142
limited_2_5,2,8,カルダモン,シナモン,カルダモン||シナモン,2,4,7,0.01652892561983471,8.642857142857142
limited_2_5,2,9,カルダモンミルク,バナナ,カルダモンミルク||バナナ,3,4,11,0.024793388429752067,8.25
limited_2_5,2,10,ウォーターメロン/スイカ,メロン,ウォーターメロン/スイカ||メロン,2,3,10,0.01652892561983471,8.066666666666666
limited_2_5,2,11,オレンジ,タンジェリン,オレンジ||タンジェリン,2,11,3,0.01652892561983471,7.333333333333333
limited_2_5,2,12,コニャック,バニラ,コニャック||バニラ,5,5,17,0.04132231404958678,7.117647058823529
limited_2_5,2,13,カプチーノ,バニラ,カプチーノ||バニラ,2,2,17,0.01652892561983471,7.117647058823529
limited_2_5,2,14,ゴールデンデリシャスアップル,シナモン,ゴールデンデリシャスアップル||シナモン,2,5,7,0.01652892561983471,6.914285714285715
limited_2_5,2,15,バナナ,モヒート,バナナ||モヒート,3,11,5,0.024793388429752067,6.6
limited_2_5,2,16,グアバ,パイナップル,グアバ||パイナップル,2,8,5,0.01652892561983471,6.05
limited_2_5,2,17,キャラメル,ココナッツ,キャラメル||ココナッツ,2,6,7,0.01652892561983471,5.761904761904762
limited_2_5,2,18,キャラメル,シナモン,キャラメル||シナモン,2,6,7,0.01652892561983471,5.761904761904762
limited_2_5,2,19,グレープミント,ミント,グレープミント||ミント,2,2,21,0.01652892561983471,5.761904761904762
limited_2_5,2,20,オレンジ,グレープフルーツ,オレンジ||グレープフルーツ,4,11,8,0.03305785123966942,5.5
limited_2_5,3,1,カルダモンミルク,モヒート,カルダモンミルク||モヒート,3,4,5,0.024793388429752067,18.15
limited_2_5,3,2,アールグレイ,コニャック,アールグレイ||コニャック,5,11,5,0.04132231404958678,11.0
limited_2_5,3,3,グアバ,パッションフルーツ,グアバ||パッションフルーツ,3,8,5,0.024793388429752067,9.075
limited_2_5,3,4,カルダモンミルク,バナナ,カルダモンミルク||バナナ,3,4,11,0.024793388429752067,8.25
limited_2_5,3,5,コニャック,バニラ,コニャック||バニラ,5,5,17,0.04132231404958678,7.117647058823529
limited_2_5,3,6,バナナ,モヒート,バナナ||モヒート,3,11,5,0.024793388429752067,6.6
limited_2_5,3,7,オレンジ,グレープフルーツ,オレンジ||グレープフルーツ,4,11,8,0.03305785123966942,5.5
limited_2_5,3,8,カルダモンミルク,ミルク,カルダモンミルク||ミルク,4,4,26,0.03305785123966942,4.653846153846154
limited_2_5,3,9,アールグレイ,バニラ,アールグレイ||バニラ,6,11,17,0.049586776859504134,3.8823529411764706
limited_2_5,3,10,ココナッツ,ハニー,ココナッツ||ハニー,3,7,15,0.024793388429752067,3.4571428571428573
limited_2_5,3,11,ハニー,メロン,ハニー||メロン,4,15,10,0.03305785123966942,3.2266666666666666
limited_2_5,3,12,グレープ,ミント,グレープ||ミント,7,13,21,0.05785123966942149,3.1025641025641026
limited_2_5,3,13,ブルーベリー,ベリー,ブルーベリー||ベリー,3,9,14,0.024793388429752067,2.880952380952381
limited_2_5,3,14,ミルク,モヒート,ミルク||モヒート,3,26,5,0.024793388429752067,2.792307692307692
limited_2_5,3,15,ココナッツ,ミルク,ココナッツ||ミルク,4,7,26,0.03305785123966942,2.659340659340659
limited_2_5,3,16,ミント,ライム,ミント||ライム,3,21,7,0.024793388429752067,2.4693877551020407
limited_2_5,3,17,ミルク,メロン,ミルク||メロン,5,26,10,0.04132231404958678,2.326923076923077
limited_2_5,3,18,バナナ,ミルク,バナナ||ミルク,5,11,26,0.04132231404958678,2.1153846153846154
limited_2_5,3,19,メロン,レモン,メロン||レモン,3,10,18,0.024793388429752067,2.0166666666666666
limited_2_5,3,20,グレープ,ベリー,グレープ||ベリー,3,13,14,0.024793388429752067,1.9945054945054945
mix_keyword_2_5,1,1,カシミール,パンラズナ,カシミール||パンラズナ,1,1,1,0.008849557522123894,113.0
mix_keyword_2_5,1,2,スーパーノヴァ,バター,スーパーノヴァ||バター,1,1,1,0.008849557522123894,113.0
mix_keyword_2_5,1,3,ニードルス,ワイルドストロベリー,ニードルス||ワイルドストロベリー,1,1,1,0.008849557522123894,113.0
mix_keyword_2_5,1,4,アサイー,スペシャルパン,アサイー||スペシャルパン,1,2,1,0.008849557522123894,56.5
mix_keyword_2_5,1,5,アサイー,ラズベリー,アサイー||ラズベリー,1,2,1,0.008849557522123894,56.5
mix_keyword_2_5,1,6,アプリコット,カシミール,アプリコット||カシミール,1,2,1,0.008849557522123894,56.5
mix_keyword_2_5,1,7,アプリコット,パンラズナ,アプリコット||パンラズナ,1,2,1,0.008849557522123894,56.5
mix_keyword_2_5,1,8,アプリコット,ホワイトピーチ,アプリコット||ホワイトピーチ,1,2,1,0.008849557522123894,56.5
mix_keyword_2_5,1,9,クインス,リンデンティー,クインス||リンデンティー,1,1,2,0.008849557522123894,56.5
mix_keyword_2_5,1,10,ネスクイックリー,ピーナッツバター,ネスクイックリー||ピーナッツバター,1,1,2,0.008849557522123894,56.5
mix_keyword_2_5,1,11,ブラウンシュガー,ベルガモットティー,ブラウンシュガー||ベルガモットティー,1,1,2,0.008849557522123894,56.5
mix_keyword_2_5,1,12,ブルークラウド,ブルーヘブン,ブルークラウド||ブルーヘブン,1,1,2,0.008849557522123894,56.5
mix_keyword_2_5,1,13,オレンジミント,チョコレート,オレンジミント||チョコレート,1,1,3,0.008849557522123894,37.666666666666664
mix_keyword_2_5,1,14,ジンジャー,ジンジャーココナッツ,ジンジャー||ジンジャーココナッツ,1,3,1,0.008849557522123894,37.666666666666664
mix_keyword_2_5,1,15,ブルークラウド,ミントクリーム,ブルークラウド||ミントクリーム,1,1,3,0.008849557522123894,37.666666666666664
mix_keyword_2_5,1,16,ホワイトピーチ,ミントクリーム,ホワイトピーチ||ミントクリーム,1,1,3,0.008849557522123894,37.666666666666664
mix_keyword_2_5,1,17,ホワイトピーチ,ローズ,ホワイトピーチ||ローズ,1,1,3,0.008849557522123894,37.666666666666664
mix_keyword_2_5,1,18,ラズベリー,ローズ,ラズベリー||ローズ,1,1,3,0.008849557522123894,37.666666666666664
mix_keyword_2_5,1,19,アマゾン,カルダモン,アマゾン||カルダモン,1,1,4,0.008849557522123894,28.25
mix_keyword_2_5,1,20,アマゾン,チェリー,アマゾン||チェリー,1,1,4,0.008849557522123894,28.25
mix_keyword_2_5,2,1,カルダモンミルク,モヒート,カルダモンミルク||モヒート,3,4,4,0.02654867256637168,21.1875
mix_keyword_2_5,2,2,カルダモン,チェリー,カルダモン||チェリー,2,4,4,0.017699115044247787,14.125
mix_keyword_2_5,2,3,オレンジ,タンジェリン,オレンジ||タンジェリン,2,9,2,0.017699115044247787,12.555555555555555
mix_keyword_2_5,2,4,アールグレイ,コニャック,アールグレイ||コニャック,5,10,5,0.04424778761061947,11.3
mix_keyword_2_5,2,5,カルダモン,シナモン,カルダモン||シナモン,2,4,6,0.017699115044247787,9.416666666666666
mix_keyword_2_5,2,6,グレープ,グレープミント,グレープ||グレープミント,2,12,2,0.017699115044247787,9.416666666666666
mix_keyword_2_5,2,7,アサイー,ベリー,アサイー||ベリー,2,2,13,0.017699115044247787,8.692307692307692
mix_keyword_2_5,2,8,グアバ,パッションフルーツ,グアバ||パッションフルーツ,3,8,5,0.02654867256637168,8.475
mix_keyword_2_5,2,9,ブルーベリー,ミントクリーム,ブルーベリー||ミントクリーム,2,9,3,0.017699115044247787,8.37037037037037
mix_keyword_2_5,2,10,カルダモンミルク,バナナ,カルダモンミルク||バナナ,3,4,11,0.02654867256637168,7.704545454545454
mix_keyword_2_5,2,11,バナナ,モヒート,バナナ||モヒート,3,11,4,0.02654867256637168,7.704545454545454
mix_keyword_2_5,2,12,コニャック,バニラ,コニャック||バニラ,5,5,17,0.04424778761061947,6.647058823529412
mix_keyword_2_5,2,13,カプチーノ,バニラ,カプチーノ||バニラ,2,2,17,0.017699115044247787,6.647058823529412
mix_keyword_2_5,2,14,キャラメル,シナモン,キャラメル||シナモン,2,6,6,0.017699115044247787,6.277777777777778
mix_keyword_2_5,2,15,グアバ,パイナップル,グアバ||パイナップル,2,8,5,0.017699115044247787,5.65
mix_keyword_2_5,2,16,グレープミント,ミント,グレープミント||ミント,2,2,20,0.017699115044247787,5.65
mix_keyword_2_5,2,17,オレンジ,グレープフルーツ,オレンジ||グレープフルーツ,3,9,7,0.02654867256637168,5.380952380952381
mix_keyword_2_5,2,18,キャラメル,ココナッツ,キャラメル||ココナッツ,2,6,7,0.017699115044247787,5.380952380952381
mix_keyword_2_5,2,19,カルダモンミルク,ミルク,カルダモンミルク||ミルク,4,4,26,0.035398230088495575,4.346153846153846
mix_keyword_2_5,2,20,バナナ,ピーチ,バナナ||ピーチ,2,11,5,0.017699115044247787,4.109090909090909
mix_keyword_2_5,3,1,カルダモンミルク,モヒート,カルダモンミルク||モヒート,3,4,4,0.02654867256637168,21.1875
mix_keyword_2_5,3,2,アールグレイ,コニャック,アールグレイ||コニャック,5,10,5,0.04424778761061947,11.3
mix_keyword_2_5,3,3,グアバ,パッションフルーツ,グアバ||パッションフルーツ,3,8,5,0.02654867256637168,8.475
mix_keyword_2_5,3,4,カルダモンミルク,バナナ,カルダモンミルク||バナナ,3,4,11,0.02654867256637168,7.704545454545454
mix_keyword_2_5,3,5,バナナ,モヒート,バナナ||モヒート,3,11,4,0.02654867256637168,7.704545454545454
mix_keyword_2_5,3,6,コニャック,バニラ,コニャック||バニラ,5,5,17,0.04424778761061947,6.647058823529412
mix_keyword_2_5,3,7,オレンジ,グレープフルーツ,オレンジ||グレープフルーツ,3,9,7,0.02654867256637168,5.380952380952381
mix_keyword_2_5,3,8,カルダモンミルク,ミルク,カルダモンミルク||ミルク,4,4,26,0.035398230088495575,4.346153846153846
mix_keyword_2_5,3,9,アールグレイ,バニラ,アールグレイ||バニラ,6,10,17,0.05309734513274336,3.988235294117647
mix_keyword_2_5,3,10,ハニー,メロン,ハニー||メロン,4,15,9,0.035398230088495575,3.348148148148148
mix_keyword_2_5,3,11,グレープ,ミント,グレープ||ミント,7,12,20,0.061946902654867256,3.2958333333333334
mix_keyword_2_5,3,12,ミルク,モヒート,ミルク||モヒート,3,26,4,0.02654867256637168,3.2596153846153846
mix_keyword_2_5,3,13,ココナッツ,ハニー,ココナッツ||ハニー,3,7,15,0.02654867256637168,3.2285714285714286
mix_keyword_2_5,3,14,ブルーベリー,ベリー,ブルーベリー||ベリー,3,9,13,0.02654867256637168,2.8974358974358974
mix_keyword_2_5,3,15,ココナッツ,ミルク,ココナッツ||ミルク,4,7,26,0.035398230088495575,2.4835164835164836
mix_keyword_2_5,3,16,ミルク,メロン,ミルク||メロン,5,26,9,0.04424778761061947,2.4145299145299144
mix_keyword_2_5,3,17,メロン,レモン,メロン||レモン,3,9,16,0.02654867256637168,2.3541666666666665
mix_keyword_2_5,3,18,ミント,レモン,ミント||レモン,6,20,16,0.05309734513274336,2.11875
mix_keyword_2_5,3,19,バナナ,ミルク,バナナ||ミルク,5,11,26,0.04424778761061947,1.9755244755244756
mix_keyword_2_5,3,20,ミント,メロン,ミント||メロン,3,20,9,0.02654867256637168,1.8833333333333333
