pair_key,flavor_a,flavor_b,pair_count,lift,score,rank_SettingA_balanced,setting,rank_SettingB_cooccurrence,rank_SettingC_context
ミルク||ミント,ミルク,ミント,2,0.46153846153846156,0.25,,SettingB_cooccurrence,31.0,
ハニー||バニラ,ハニー,バニラ,3,1.411764705882353,0.24494797756603556,,SettingB_cooccurrence,32.0,
ブルーベリー||ミントクリーム,ブルーベリー,ミントクリーム,2,8.88888888888889,0.24245962946923377,,SettingB_cooccurrence,33.0,
キャラメル||シナモン,キャラメル,シナモン,2,5.714285714285714,0.23784703646970873,,SettingB_cooccurrence,34.0,
ミルク||モヒート,ミルク,モヒート,3,2.769230769230769,0.2280504746824819,,SettingB_cooccurrence,35.0,
バナナ||バニラ,バナナ,バニラ,2,1.2834224598930482,0.22206197202391875,,SettingB_cooccurrence,36.0,
オレンジ||ミント,オレンジ,ミント,3,1.6363636363636365,0.22170107429210753,,SettingB_cooccurrence,37.0,
ハニー||マンゴー,ハニー,マンゴー,2,1.6,0.21436741148348815,,SettingB_cooccurrence,38.0,
ハニー||バナナ,ハニー,バナナ,2,1.4545454545454546,0.21333309637371456,,SettingB_cooccurrence,39.0,
オレンジ||タンジェリン,オレンジ,タンジェリン,2,7.2727272727272725,0.21117297222095674,,SettingB_cooccurrence,40.0,
グレープ||ベリー,グレープ,ベリー,3,1.978021978021978,0.21041627179389,,SettingB_cooccurrence,41.0,
ミント||ライム,ミント,ライム,3,2.5714285714285716,0.1966125741498889,,SettingB_cooccurrence,42.0,
キャラメル||ココナッツ,キャラメル,ココナッツ,2,5.714285714285714,0.19324015302231445,,SettingB_cooccurrence,43.0,
バニラ||ミント,バニラ,ミント,2,0.7058823529411765,0.19305214614535798,,SettingB_cooccurrence,44.0,
ココナッツ||バニラ,ココナッツ,バニラ,2,2.0168067226890756,0.19280815993278888,,SettingB_cooccurrence,45.0,
ゴールデンデリシャスアップル||シナモン,ゴールデンデリシャスアップル,シナモン,2,6.857142857142857,0.18949645827779335,,SettingB_cooccurrence,46.0,
キャラメル||バナナ,キャラメル,バナナ,2,3.6363636363636362,0.18919400289609367,,SettingB_cooccurrence,47.0,
シナモン||ミルク,シナモン,ミルク,2,1.3186813186813187,0.18312415998646936,,SettingB_cooccurrence,48.0,
バニラ||メロン,バニラ,メロン,2,1.411764705882353,0.1780464087360319,,SettingB_cooccurrence,49.0,
ミント||ライチ,ミント,ライチ,2,1.7142857142857142,0.17616346984664494,,SettingB_cooccurrence,50.0,
グアバ||パイナップル,グアバ,パイナップル,2,6.0,0.17435641924158898,,SettingB_cooccurrence,51.0,
ペア||ミルク,ペア,ミルク,2,1.8461538461538463,0.16876095599314692,,SettingB_cooccurrence,52.0,
ベリー||ミント,ベリー,ミント,2,0.8571428571428571,0.1673038901809779,,SettingB_cooccurrence,53.0,
オレンジ||マンゴー,オレンジ,マンゴー,2,2.1818181818181817,0.16605246196905143,,SettingB_cooccurrence,54.0,
キャラメル||ハニー,キャラメル,ハニー,2,2.6666666666666665,0.16192272796332027,,SettingB_cooccurrence,55.0,
バナナ||マンゴー,バナナ,マンゴー,2,2.1818181818181817,0.15703215186143799,,SettingB_cooccurrence,56.0,
バナナ||ピーチ,バナナ,ピーチ,2,4.363636363636363,0.15632745953201005,,SettingB_cooccurrence,57.0,
ライチ||レモン,ライチ,レモン,2,1.9047619047619047,0.15077174934098753,,SettingB_cooccurrence,58.0,
モヒート||レモン,モヒート,レモン,2,2.6666666666666665,0.14335451791713508,,SettingB_cooccurrence,59.0,
キャラメル||バニラ,キャラメル,バニラ,2,2.3529411764705883,0.14211978943895698,,SettingB_cooccurrence,60.0,
グレープ||ブルーベリー,グレープ,ブルーベリー,2,2.051282051282051,0.13237836210845033,,SettingB_cooccurrence,61.0,
オレンジ||グアバ,オレンジ,グアバ,2,2.727272727272727,0.1308118534187669,,SettingB_cooccurrence,62.0,
バニラ||ブルーベリー,バニラ,ブルーベリー,2,1.5686274509803921,0.12745319340022024,,SettingB_cooccurrence,63.0,
キャラメル||ミルク,キャラメル,ミルク,2,1.5384615384615385,0.1099471785456648,,SettingB_cooccurrence,64.0,
アールグレイ||ライチ,アールグレイ,ライチ,2,3.8095238095238093,0.10338357169082131,,SettingB_cooccurrence,65.0,
ペア||レモン,ペア,レモン,2,2.6666666666666665,0.09655568205517609,,SettingB_cooccurrence,66.0,
グレープ||ピーチ,グレープ,ピーチ,2,3.6923076923076925,0.09238421534155702,,SettingB_cooccurrence,67.0,
ベリー||レモン,ベリー,レモン,2,0.9523809523809523,0.08955342235159147,,SettingB_cooccurrence,68.0,
オレンジ||ライム,オレンジ,ライム,2,3.116883116883117,0.08588574061606484,,SettingB_cooccurrence,69.0,
ベリー||ミルク,ベリー,ミルク,2,0.6593406593406593,0.07482252762098446,,SettingB_cooccurrence,70.0,
グレープフルーツ||ミント,グレープフルーツ,ミント,2,1.5,0.07411290133203935,,SettingB_cooccurrence,71.0,
ブルーベリー||ミント,ブルーベリー,ミント,2,1.3333333333333333,0.07220760742665075,,SettingB_cooccurrence,72.0,
ライム||レモン,ライム,レモン,2,1.9047619047619047,0.05202981639994984,,SettingB_cooccurrence,73.0,
オレンジ||レモン,オレンジ,レモン,2,1.2121212121212122,0.049789067305599885,,SettingB_cooccurrence,74.0,
ミルク||ミント,ミルク,ミント,2,0.46153846153846156,0.6499999999999999,,SettingC_context,,1.0
グレープミント||ミント,グレープミント,ミント,2,6.0,0.6242468692005589,,SettingC_context,,2.0
グレープ||グレープミント,グレープ,グレープミント,2,9.23076923076923,0.6096235694999212,,SettingC_context,,3.0
ストロベリー||ミルク,ストロベリー,ミルク,2,2.3076923076923075,0.6053823706502592,,SettingC_context,,4.0
ハニー||ミルク,ハニー,ミルク,6,1.8461538461538463,0.6050108680450748,,SettingC_context,,5.0
ストロベリー||ミント,ストロベリー,ミント,2,3.0,0.5941044144902494,,SettingC_context,,6.0
バニラ||ミルク,バニラ,ミルク,6,1.6289592760180995,0.5888227317016066,,SettingC_context,,7.0
バナナ||バニラ,バナナ,バニラ,2,1.2834224598930482,0.5862835203686141,,SettingC_context,,8.0
グレープ||ミント,グレープ,ミント,7,3.230769230769231,0.5832799736947157,,SettingC_context,,9.0
ココナッツ||ミルク,ココナッツ,ミルク,4,2.6373626373626373,0.5799943223587554,,SettingC_context,,10.0
ハニー||バナナ,ハニー,バナナ,2,1.4545454545454546,0.5686493029545783,,SettingC_context,,11.0
ハニー||マンゴー,ハニー,マンゴー,2,1.6,0.5663410072713184,,SettingC_context,,12.0
ミルク||メロン,ミルク,メロン,5,2.3076923076923075,0.5418247677130203,,SettingC_context,,13.0
ミント||メロン,ミント,メロン,3,1.8,0.5374960512608611,,SettingC_context,,14.0
ミント||レモン,ミント,レモン,6,2.0,0.5298437697257894,,SettingC_context,,15.0
ウォーターメロン/スイカ||メロン,ウォーターメロン/スイカ,メロン,2,8.0,0.4974823470142028,,SettingC_context,,16.0
メロン||レモン,メロン,レモン,3,2.0,0.49445510112254404,,SettingC_context,,17.0
アールグレイ||コニャック,アールグレイ,コニャック,5,13.333333333333334,0.4862910131420255,,SettingC_context,,18.0
バニラ||ミント,バニラ,ミント,2,0.7058823529411765,0.4830943323439855,,SettingC_context,,19.0
ハニー||メロン,ハニー,メロン,4,3.2,0.4723514058452474,,SettingC_context,,20.0
アールグレイ||バニラ,アールグレイ,バニラ,6,4.705882352941177,0.46584743982943466,,SettingC_context,,21.0
コニャック||バニラ,コニャック,バニラ,5,7.0588235294117645,0.4558267365024165,,SettingC_context,,22.0
シナモン||ミルク,シナモン,ミルク,2,1.3186813186813187,0.4519411765008887,,SettingC_context,,23.0
ココナッツ||バニラ,ココナッツ,バニラ,2,2.0168067226890756,0.4479417853516496,,SettingC_context,,24.0
グアバ||パッションフルーツ,グアバ,パッションフルーツ,3,9.0,0.4427930938387273,,SettingC_context,,25.0
バニラ||メロン,バニラ,メロン,2,1.411764705882353,0.4418544974827367,,SettingC_context,,26.0
ベリー||ミント,ベリー,ミント,2,0.8571428571428571,0.4404581136658598,,SettingC_context,,27.0
バナナ||ミルク,バナナ,ミルク,5,2.097902097902098,0.43538927234902436,,SettingC_context,,28.0
ミント||ライチ,ミント,ライチ,2,1.7142857142857142,0.431002419685545,,SettingC_context,,29.0
ブルーベリー||ベリー,ブルーベリー,ベリー,3,2.857142857142857,0.43021835249287443,,SettingC_context,,30.0
キャラメル||シナモン,キャラメル,シナモン,2,5.714285714285714,0.4173841400523356,,SettingC_context,,31.0
オレンジ||マンゴー,オレンジ,マンゴー,2,2.1818181818181817,0.4034295096079827,,SettingC_context,,32.0
キャラメル||バナナ,キャラメル,バナナ,2,3.6363636363636362,0.39954413751934426,,SettingC_context,,33.0
ハニー||バニラ,ハニー,バニラ,3,1.411764705882353,0.39424453939702164,,SettingC_context,,34.0
バナナ||マンゴー,バナナ,マンゴー,2,2.1818181818181817,0.3898990444465625,,SettingC_context,,35.0
ライチ||レモン,ライチ,レモン,2,1.9047619047619047,0.38786038037621096,,SettingC_context,,36.0
ココナッツ||ハニー,ココナッツ,ハニー,3,3.4285714285714284,0.3674573450252898,,SettingC_context,,37.0
アサイー||ベリー,アサイー,ベリー,2,8.571428571428571,0.3564414149124897,,SettingC_context,,38.0
ペア||ミルク,ペア,ミルク,2,1.8461538461538463,0.3538994083700955,,SettingC_context,,39.0
カルダモン||シナモン,カルダモン,シナモン,2,8.571428571428571,0.3511930165629542,,SettingC_context,,40.0
カプチーノ||バニラ,カプチーノ,バニラ,2,7.0588235294117645,0.3345712664452624,,SettingC_context,,41.0
カルダモン||チェリー,カルダモン,チェリー,2,12.0,0.3316265420649594,,SettingC_context,,42.0
グレープ||ベリー,グレープ,ベリー,3,1.978021978021978,0.3274208302052872,,SettingC_context,,43.0
キャラメル||ハニー,キャラメル,ハニー,2,2.6666666666666665,0.3218690141063187,,SettingC_context,,44.0
オレンジ||グレープフルーツ,オレンジ,グレープフルーツ,4,5.454545454545454,0.3171437553238849,,SettingC_context,,45.0
オレンジ||ミント,オレンジ,ミント,3,1.6363636363636365,0.31174758139988024,,SettingC_context,,46.0
モヒート||レモン,モヒート,レモン,2,2.6666666666666665,0.29401669903704086,,SettingC_context,,47.0
グレープ||ブルーベリー,グレープ,ブルーベリー,2,2.051282051282051,0.2938822544882914,,SettingC_context,,48.0
カルダモンミルク||モヒート,カルダモンミルク,モヒート,3,18.0,0.29064782233202696,,SettingC_context,,49.0
キャラメル||バニラ,キャラメル,バニラ,2,2.3529411764705883,0.2879895968741114,,SettingC_context,,50.0
バニラ||ブルーベリー,バニラ,ブルーベリー,2,1.5686274509803921,0.28680217920185036,,SettingC_context,,51.0
キャラメル||ココナッツ,キャラメル,ココナッツ,2,5.714285714285714,0.27547381488124423,,SettingC_context,,52.0
オレンジ||グアバ,オレンジ,グアバ,2,2.727272727272727,0.2610944654778552,,SettingC_context,,53.0
バナナ||ピーチ,バナナ,ピーチ,2,4.363636363636363,0.25594548073361784,,SettingC_context,,54.0
ミルク||モヒート,ミルク,モヒート,3,2.769230769230769,0.2495433579936276,,SettingC_context,,55.0
バナナ||モヒート,バナナ,モヒート,3,6.545454545454546,0.21805817418389994,,SettingC_context,,56.0
カルダモンミルク||ミルク,カルダモンミルク,ミルク,4,4.615384615384615,0.20928244900044907,,SettingC_context,,57.0
ブルーベリー||ミントクリーム,ブルーベリー,ミントクリーム,2,8.88888888888889,0.20256205370415886,,SettingC_context,,58.0
ミント||ライム,ミント,ライム,3,2.5714285714285716,0.19930203466420826,,SettingC_context,,59.0
キャラメル||ミルク,キャラメル,ミルク,2,1.5384615384615385,0.19884363678101125,,SettingC_context,,60.0
オレンジ||タンジェリン,オレンジ,タンジェリン,2,7.2727272727272725,0.1985183828086342,,SettingC_context,,61.0
ベリー||レモン,ベリー,レモン,2,0.9523809523809523,0.19630518264635619,,SettingC_context,,62.0
グアバ||パイナップル,グアバ,パイナップル,2,6.0,0.1770665263838842,,SettingC_context,,63.0
ゴールデンデリシャスアップル||シナモン,ゴールデンデリシャスアップル,シナモン,2,6.857142857142857,0.1770315214593754,,SettingC_context,,64.0
ペア||レモン,ペア,レモン,2,2.6666666666666665,0.14881844524410237,,SettingC_context,,65.0
カルダモンミルク||バナナ,カルダモンミルク,バナナ,3,8.181818181818182,0.13525178920310732,,SettingC_context,,66.0
ベリー||ミルク,ベリー,ミルク,2,0.6593406593406593,0.10698493062867313,,SettingC_context,,67.0
ブルーベリー||ミント,ブルーベリー,ミント,2,1.3333333333333333,0.08517754315724937,,SettingC_context,,68.0
グレープフルーツ||ミント,グレープフルーツ,ミント,2,1.5,0.08361283278334039,,SettingC_context,,69.0
アールグレイ||ライチ,アールグレイ,ライチ,2,3.8095238095238093,0.06623352839248309,,SettingC_context,,70.0
オレンジ||ライム,オレンジ,ライム,2,3.116883116883117,0.058366631056158746,,SettingC_context,,71.0
オレンジ||レモン,オレンジ,レモン,2,1.2121212121212122,0.0547662065989399,,SettingC_context,,72.0
グレープ||ピーチ,グレープ,ピーチ,2,3.6923076923076925,0.05284492989987761,,SettingC_context,,73.0
ライム||レモン,ライム,レモン,2,1.9047619047619047,0.03974748096465444,,SettingC_context,,74.0
